episode,step,cart_pos,pole_angle,cart_vel,pole_ang_vel,action
41,479,1.9267775,-0.10652508,1.5357935,-0.073612824,1.7496244
44,479,1.7306118,-0.09629608,1.4053905,-0.07073151,1.5953292
45,479,1.0781723,-0.065920845,1.0060596,-0.03257539,1.1326159
56,479,2.7795246,-0.1462455,2.108821,-0.087310314,2.4073956
58,479,0.25964534,-0.027579764,0.4064243,-0.04098321,0.45661184
63,479,2.47626,-0.13265614,1.9063357,-0.08060743,2.167487
66,479,1.6194106,-0.090386756,1.3342366,-0.06607594,1.5117698
78,479,0.7945396,-0.058468975,0.8361456,-0.010172587,0.949342
81,479,1.7614596,-0.098041795,1.4249358,-0.07206012,1.6203072
83,479,-0.42381203,-0.0055496665,0.11111056,-0.0022416522,0.12230477
95,479,0.9455863,-0.061616734,0.9290474,-0.021319015,1.0489546
96,479,2.6847758,-0.1420317,2.046738,-0.08416106,2.3272822
1,480,2.4385676,-0.13121025,1.8806014,-0.0802067,2.1411083
4,480,2.0787692,-0.114027746,1.6389804,-0.074892625,1.8664621
5,480,0.15848637,-0.01854065,0.35792446,-0.024967812,0.39234006
6,480,1.2979345,-0.07466449,1.1370757,-0.047822233,1.2789668
7,480,0.5542559,-0.05298784,0.6488767,-0.02603837,0.764995
8,480,1.5298253,-0.08595569,1.2770809,-0.061937347,1.4444109
12,480,1.0107197,-0.06346832,0.9675477,-0.02634034,1.0895387
14,480,1.8457404,-0.10246135,1.4814801,-0.072632626,1.6852847
30,480,1.3093971,-0.075215,1.1429133,-0.049309142,1.2877237
34,480,2.3197556,-0.12548107,1.801673,-0.078322634,2.0543542
40,480,1.9196922,-0.10621658,1.5321085,-0.07320002,1.7475287
41,480,1.9421836,-0.10730774,1.5462158,-0.07373641,1.7567356
44,480,1.7447082,-0.097047634,1.4145639,-0.07121497,1.609733
45,480,1.0882604,-0.06627911,1.0120856,-0.033277955,1.1396431
56,480,2.8006814,-0.14717942,2.123477,-0.08701917,2.4137843
58,480,0.2637199,-0.028005045,0.40873733,-0.041600216,0.45908174
63,480,2.495381,-0.13352357,1.9189188,-0.08140522,2.185198
66,480,1.6327925,-0.09108952,1.3427925,-0.06660868,1.5209479
78,480,0.8029259,-0.058598887,0.8415634,-0.010676,0.95878386
81,480,1.7757528,-0.09880614,1.4344238,-0.07232646,1.6363533
83,480,-0.42269838,-0.0055744625,0.1116588,-0.0022363996,0.121989295
95,480,0.9549031,-0.061859243,0.93480194,-0.02178379,1.0507352
96,480,2.7053058,-0.14293844,2.060275,-0.08493454,2.350004
1,481,2.457432,-0.13207157,1.893212,-0.080741666,2.162083
4,481,2.0952103,-0.11482742,1.6500285,-0.07519933,1.8785204
5,481,0.16207284,-0.018800268,0.35953048,-0.025302894,0.39390412
6,481,1.3093361,-0.0751805,1.1437901,-0.048795074,1.2895516
7,481,0.56077296,-0.053264894,0.6548007,-0.024934147,0.77129805
8,481,1.5426329,-0.08661598,1.2851063,-0.06261144,1.4530128
12,481,1.0204216,-0.063762926,0.9733608,-0.026997093,1.0915282
14,481,1.860601,-0.10323366,1.4913663,-0.07295969,1.698488
30,481,1.3208578,-0.07574494,1.1498175,-0.050074134,1.2965565
34,481,2.3378296,-0.12631865,1.8140004,-0.07841651,2.0719717
40,481,1.9350625,-0.10699354,1.5426655,-0.07306972,1.7563423
41,481,1.9576923,-0.108095154,1.5563499,-0.07442133,1.7749884
44,481,1.7588981,-0.097801924,1.424089,-0.071273,1.6160752
45,481,1.0984089,-0.066644385,1.0181676,-0.033948537,1.1486628
56,481,2.821981,-0.14811738,2.1374707,-0.087882206,2.4258282
58,481,0.26781747,-0.028437145,0.41103974,-0.04229823,0.46146432
63,481,2.51463,-0.13439718,1.9318383,-0.081821315,2.205663
66,481,1.6462597,-0.09179845,1.3513582,-0.067233525,1.5310938
78,481,0.811368,-0.05873142,0.8472761,-0.010744966,0.959051
81,481,1.7901435,-0.09957021,1.4443618,-0.07201812,1.6425251
83,481,-0.42157966,-0.005599819,0.11214086,-0.002337046,0.1231671
95,481,0.9642757,-0.06210943,0.9402458,-0.022763986,1.0613135
96,481,2.7259748,-0.14384857,2.0744467,-0.08487658,2.3548958
1,482,2.476426,-0.13293433,1.9064,-0.08052491,2.1687386
4,482,2.111762,-0.1156309,1.66111,-0.07557656,1.8961784
5,482,0.16567524,-0.01906372,0.36111966,-0.025703406,0.39479783
6,482,1.320806,-0.07570462,1.1507673,-0.04944224,1.2949368
7,482,0.56734926,-0.053531148,0.6607387,-0.023850234,0.7750616
8,482,1.5555209,-0.0872838,1.2931403,-0.06337299,1.4626893
12,482,1.03018,-0.06406713,0.97887176,-0.028164,1.1022139
14,482,1.8755615,-0.1040084,1.5014598,-0.073086254,1.7057105
30,482,1.3323882,-0.076282196,1.1568379,-0.05074036,1.3128313
34,482,2.356029,-0.1271552,1.8266777,-0.0781021,2.0865867
40,482,1.9505373,-0.107771695,1.5530517,-0.073319785,1.7689737
41,482,1.9733056,-0.10888552,1.5670484,-0.07435983,1.7868477
44,482,1.7731817,-0.098560184,1.4333365,-0.071871825,1.6325287
45,482,1.1086196,-0.06701508,1.0244505,-0.034365367,1.1528673
56,482,2.8434193,-0.14906685,2.1512709,-0.08918423,2.4467142
58,482,0.2719379,-0.028876932,0.41332534,-0.043087773,0.4628105
63,482,2.5340114,-0.13527158,1.9452734,-0.08158229,2.219113
66,482,1.6598129,-0.09251381,1.3600045,-0.06784183,1.543254
78,482,0.8198648,-0.058868464,0.8525736,-0.011473821,0.9661015
81,482,1.8046317,-0.10033498,1.4539782,-0.07231959,1.6566476
83,482,-0.42045575,-0.005625768,0.11267382,-0.002363005,0.123865485
95,482,0.9737049,-0.062366493,0.9460614,-0.023209926,1.0667048
96,482,2.746781,-0.1447657,2.0878818,-0.08608314,2.38122
1,483,2.4955485,-0.13380064,1.919057,-0.08125221,2.185722
4,483,2.1284268,-0.116435274,1.6726397,-0.07538893,1.9044718
5,483,0.16929314,-0.0193321,0.36264268,-0.026245916,0.396299
6,483,1.3323448,-0.076237164,1.1575979,-0.05039498,1.3090104
7,483,0.57398385,-0.05378845,0.6664997,-0.023079239,0.78259504
8,483,1.5684897,-0.08795932,1.3012618,-0.064101204,1.4729286
12,483,1.0399956,-0.06438015,0.9847545,-0.028804751,1.1080929
14,483,1.8906214,-0.10478765,1.5112987,-0.07372213,1.7283636
30,483,1.3439924,-0.07682099,1.1645231,-0.050465424,1.3105954
34,483,2.3743553,-0.12798879,1.8394556,-0.077761345,2.0895493
40,483,1.9661167,-0.10855224,1.5635644,-0.07349377,1.7833894
41,483,1.989026,-0.10967589,1.5777923,-0.07434923,1.7986717
44,483,1.7875605,-0.09932106,1.4430828,-0.07182022,1.6452528
45,483,1.118892,-0.06739195,1.0305581,-0.035108387,1.156243
56,483,2.864998,-0.15002644,2.1655476,-0.08990441,2.4735744
58,483,0.27608064,-0.029326005,0.41551718,-0.044088714,0.4671397
63,483,2.5535264,-0.13614509,1.9586642,-0.08154497,2.2318935
66,483,1.673454,-0.09323421,1.3688763,-0.06821299,1.5506105
78,483,0.8284153,-0.059011873,0.8579952,-0.012032343,0.97071266
81,483,1.8192174,-0.10110117,1.4638911,-0.072282135,1.6646701
83,483,-0.4193265,-0.0056519127,0.11321784,-0.0023757957,0.12439269
95,483,0.9831919,-0.06262875,0.9518316,-0.023764819,1.0669323
96,483,2.7677271,-0.14568816,2.1022267,-0.08604119,2.3876379
1,484,2.5147989,-0.13467295,1.9319906,-0.08168878,2.1992314
4,484,2.1452053,-0.11724127,1.6838862,-0.07575829,1.9191986
5,484,0.17292613,-0.019606393,0.3641499,-0.026853658,0.39884093
6,484,1.3439548,-0.07677543,1.1649426,-0.05063729,1.3190681
7,484,0.5806767,-0.05403733,0.6723801,-0.022163006,0.7895105
8,484,1.5815401,-0.08864193,1.3095065,-0.064743206,1.4867679
12,484,1.0498697,-0.064700104,0.9906205,-0.029518956,1.1147945
14,484,1.905785,-0.105566256,1.5220532,-0.07307089,1.7332126
30,484,1.355669,-0.07736448,1.1714373,-0.05145881,1.3265754
34,484,2.392805,-0.12882681,1.8514593,-0.07873298,2.1106484
40,484,1.9818025,-0.109333344,1.5743277,-0.07340245,1.7938224
41,484,2.004854,-0.11046682,1.5885754,-0.07439888,1.8146968
44,484,1.8020375,-0.1000808,1.4530118,-0.07160399,1.6520268
45,484,1.1292242,-0.06777871,1.0364411,-0.036254484,1.1666242
56,484,2.8867245,-0.15098678,2.180708,-0.08942292,2.4905088
58,484,0.280246,-0.02978447,0.41784582,-0.044946942,0.4696714
63,484,2.5731752,-0.13702013,1.9719638,-0.081780195,2.2432332
66,484,1.6871828,-0.09396059,1.3775971,-0.06892584,1.5622355
78,484,0.83701956,-0.059161656,0.86334854,-0.012718054,0.97816205
81,484,1.8339014,-0.10186955,1.4736228,-0.07263972,1.6783847
83,484,-0.41819185,-0.0056782416,0.11375921,-0.0023966327,0.124504805
95,484,0.9927341,-0.06290067,0.9571726,-0.0250208,1.078221
96,484,2.7888129,-0.1466169,2.1159348,-0.08711257,2.4062822
1,485,2.534179,-0.13555077,1.9449215,-0.08226279,2.2264993
4,485,2.1620977,-0.11805011,1.6953497,-0.07591739,1.9307421
5,485,0.17657453,-0.019886563,0.3657203,-0.027405515,0.40049592
6,485,1.3556392,-0.077315286,1.1724621,-0.05069234,1.3267192
7,485,0.5874287,-0.054276798,0.67832506,-0.021184783,0.79465675
8,485,1.5946752,-0.08932849,1.3181338,-0.06490091,1.4941851
12,485,1.0598028,-0.06502723,0.9965322,-0.030211372,1.1207173
14,485,1.9210532,-0.10634357,1.5323263,-0.07327738,1.7445265
30,485,1.3674185,-0.07791291,1.1790016,-0.051534534,1.3306125
34,485,2.4113786,-0.12967011,1.8640963,-0.07886339,2.1193454
40,485,1.9975953,-0.11011512,1.5850254,-0.07353065,1.8035544
41,485,2.0207915,-0.11125622,1.5997083,-0.07403254,1.8155144
44,485,1.8166124,-0.10084176,1.4626652,-0.071926385,1.66591
45,485,1.1396168,-0.06817464,1.0426407,-0.03697201,1.1737431
56,485,2.9086032,-0.15194282,2.19595,-0.08896397,2.4936516
58,485,0.28443456,-0.030252194,0.42016548,-0.045888606,0.47619256
63,485,2.5929554,-0.13790034,1.9850718,-0.08244173,2.2557414
66,485,1.7009996,-0.09469346,1.386497,-0.06947428,1.5741279
78,485,0.84567827,-0.059317186,0.8688509,-0.013196753,0.982141
81,485,1.848684,-0.10264026,1.4836116,-0.072719425,1.6880139
83,485,-0.41705197,-0.0057051084,0.11426697,-0.00247336,0.1252954
95,485,1.0023321,-0.063181706,0.962945,-0.025653822,1.0851625
96,485,2.8100374,-0.1475548,2.1299608,-0.08784042,2.4316642
1,486,2.5536938,-0.13642657,1.958873,-0.08141062,2.235713
4,486,2.179104,-0.11886192,1.706777,-0.076255575,1.9450005
5,486,0.18023857,-0.020172687,0.36728224,-0.02801297,0.40147638
6,486,1.3673986,-0.077856556,1.1799631,-0.05085788,1.3285333
7,486,0.5942398,-0.05450743,0.6841976,-0.020354288,0.8010917
8,486,1.6078959,-0.090018615,1.3266345,-0.0653575,1.500663
12,486,1.0697948,-0.06536184,1.0024276,-0.030978918,1.1252819
14,486,1.9364243,-0.10712362,1.5426363,-0.0735455,1.7591947
30,486,1.3792418,-0.078465365,1.186273,-0.05214416,1.341505
34,486,2.4300764,-0.13051873,1.876396,-0.07963876,2.1370838
40,486,2.0134945,-0.11090016,1.5956101,-0.07395128,1.8180192
41,486,2.036836,-0.11205006,1.6100303,-0.07503021,1.8361933
44,486,1.8312852,-0.10160453,1.4725946,-0.07194076,1.6760561
45,486,1.1500719,-0.06857784,1.0488883,-0.037675805,1.1751959
56,486,2.9306288,-0.1529037,2.210245,-0.09009666,2.5
58,486,0.28864795,-0.030727385,0.42277578,-0.04645288,0.4817067
63,486,2.6128662,-0.13878909,1.9980893,-0.083376214,2.274277
66,486,1.7149063,-0.09543114,1.395582,-0.06984964,1.5823959
78,486,0.8543913,-0.059478775,0.87423086,-0.013887766,0.9873501
81,486,1.863566,-0.10341334,1.493533,-0.07301963,1.701969
83,486,-0.41590685,-0.0057326043,0.114794545,-0.002523607,0.12639287
95,486,1.0119883,-0.06346881,0.9687901,-0.026217507,1.089721
96,486,2.8314068,-0.14849429,2.144781,-0.087499455,2.436928
1,487,2.573346,-0.13729846,1.9724262,-0.08130075,2.2417834
4,487,2.196226,-0.11967669,1.7183733,-0.07645928,1.9656075
5,487,0.18391787,-0.020465773,0.3687854,-0.028754618,0.40491015
6,487,1.3792306,-0.07840415,1.18701,-0.051804442,1.3376395
7,487,0.6011097,-0.05472979,0.6901004,-0.019512173,0.80750144
8,487,1.6212003,-0.09071584,1.3349477,-0.06620723,1.5126997
12,487,1.0798452,-0.0657056,1.0082057,-0.031978104,1.1306645
14,487,1.9519,-0.10790488,1.5532304,-0.0734959,1.7699519
30,487,1.3911393,-0.07902253,1.1937864,-0.05246539,1.341086
34,487,2.4488993,-0.13137308,1.8890563,-0.07999222,2.1486952
40,487,2.029501,-0.11168826,1.606443,-0.074110575,1.8322643
41,487,2.0529878,-0.11284851,1.6210834,-0.07502774,1.8503057
44,487,1.846057,-0.10236864,1.4825002,-0.07210772,1.6844875
45,487,1.160587,-0.06899194,1.0547557,-0.03902672,1.1862032
56,487,2.9527936,-0.15388271,2.2239003,-0.092351675,2.5
58,487,0.2928885,-0.03120714,0.42557907,-0.046791602,0.4844648
63,487,2.6329093,-0.13968514,2.011471,-0.08389046,2.2941492
66,487,1.7289034,-0.096174404,1.4045672,-0.070490494,1.5939525
78,487,0.8631579,-0.05964767,0.8795895,-0.014636346,0.9935669
81,487,1.8785487,-0.10418815,1.5037153,-0.07303734,1.7149687
83,487,-0.41475624,-0.0057602753,0.11536346,-0.0025142424,0.12642725
95,487,1.0217023,-0.06376289,0.97452366,-0.026996687,1.097541
96,487,2.8529196,-0.14943816,2.1588433,-0.08845962,2.4547293
1,488,2.5931299,-0.13817559,1.9853777,-0.08224423,2.2568495
4,488,2.213467,-0.120489046,1.7305984,-0.07582352,1.968553
5,488,0.1876129,-0.020765519,0.37041807,-0.029341053,0.4065847
6,488,1.3911333,-0.07896083,1.194182,-0.05264147,1.3483738
7,488,0.6080388,-0.05494379,0.6960295,-0.018662965,0.8149228
8,488,1.6345892,-0.09142036,1.3435028,-0.066791385,1.5237879
12,488,1.0899531,-0.066060215,1.0139358,-0.03310324,1.1403579
14,488,1.9674815,-0.10868691,1.563796,-0.07360937,1.7767428
30,488,1.4031082,-0.07958907,1.2006768,-0.053829912,1.3528942
34,488,2.4678483,-0.13223313,1.901594,-0.080663815,2.1652322
40,488,2.0456166,-0.11247712,1.6174897,-0.074062765,1.8437396
41,488,2.069251,-0.11364636,1.6323228,-0.074861035,1.8597254
44,488,1.860927,-0.10313671,1.4922554,-0.07262148,1.6969513
45,488,1.1711626,-0.0694169,1.0609864,-0.039881494,1.1903026
56,488,2.9750888,-0.15489475,2.2364924,-0.0963786,2.5
58,488,0.29715684,-0.03169116,0.42835367,-0.047247346,0.4904193
63,488,2.6530886,-0.14058371,2.0252886,-0.083875924,2.3098886
66,488,1.7429913,-0.096923694,1.4137055,-0.071009114,1.6070753
78,488,0.8719784,-0.05982378,0.88500357,-0.015325377,0.9987689
81,488,1.8936342,-0.104962654,1.5140674,-0.07291239,1.7221842
83,488,-0.41360018,-0.005788253,0.11589076,-0.002573235,0.12696034
95,488,1.0314744,-0.06406389,0.98039806,-0.02760373,1.1022594
96,488,2.874574,-0.15039083,2.1731334,-0.08921582,2.4800606
1,489,2.613044,-0.13906232,1.9984409,-0.083151445,2.2730515
4,489,2.230826,-0.12130249,1.7420897,-0.07643625,1.9844807
5,489,0.19132414,-0.021071631,0.37203807,-0.029992597,0.40940675
6,489,1.4031093,-0.0795245,1.2015916,-0.053197958,1.3519722
7,489,0.61502767,-0.055148687,0.7020592,-0.017690804,0.8215556
8,489,1.6480644,-0.09213027,1.3522102,-0.06724847,1.5325438
12,489,1.1001198,-0.066424094,1.0199443,-0.033853877,1.1428906
14,489,1.9831665,-0.109473884,1.5740392,-0.074337035,1.7968823
30,489,1.415148,-0.080167025,1.2079057,-0.05476027,1.3669671
34,489,2.4869235,-0.13309878,1.9143842,-0.08108022,2.1862516
40,489,2.061843,-0.11326658,1.628527,-0.074149415,1.8546313
41,489,2.0856256,-0.114445105,1.6433849,-0.07508805,1.8703736
44,489,1.8758953,-0.1039095,1.5021731,-0.07300351,1.7091461
45,489,1.1817998,-0.06985255,1.0670351,-0.041081235,1.2060287
56,489,2.9975045,-0.1559569,2.2480996,-0.102064095,2.5
58,489,0.30145407,-0.03217849,0.43134147,-0.047447596,0.49269477
63,489,2.6734066,-0.14148247,2.039202,-0.083852105,2.315595
66,489,1.7571718,-0.09767688,1.4231027,-0.071244776,1.6178211
78,489,0.88085294,-0.060007244,0.8903924,-0.016080163,1.0092953
81,489,1.9088215,-0.1057393,1.5241448,-0.07332702,1.7363409
83,489,-0.41243884,-0.0058168666,0.116417035,-0.0026380804,0.12764126
95,489,1.0413047,-0.064372264,0.9861701,-0.028414406,1.1094505
96,489,2.8963761,-0.15134564,2.1881936,-0.088943526,2.4867563
1,490,2.6330898,-0.13995764,2.011691,-0.0839083,2.2988276
4,490,2.2483017,-0.1221206,1.7538688,-0.07673176,1.9992522
5,490,0.19505197,-0.021384005,0.3737321,-0.030576268,0.41136995
6,490,1.4151574,-0.08009723,1.2086865,-0.054324638,1.3680123
7,490,0.62207705,-0.05534383,0.70812345,-0.016696287,0.8276776
8,490,1.6616263,-0.09284599,1.360884,-0.06786527,1.5439681
12,490,1.1103451,-0.066798404,1.0256732,-0.035090495,1.1557938
14,490,1.9989579,-0.11026308,1.5849794,-0.07411486,1.8054582
30,490,1.4272627,-0.080750816,1.2156165,-0.055037294,1.3709515
34,490,2.5061297,-0.13396478,1.9277413,-0.08076155,2.1971128
40,490,2.0781794,-0.114058375,1.6395122,-0.07443638,1.8697823
41,490,2.1021104,-0.11524778,1.6543744,-0.07554824,1.8893937
44,490,1.8909637,-0.10468597,1.51222,-0.07330431,1.7279438
45,490,1.1925013,-0.07029462,1.0737857,-0.041266523,1.2106982
58,490,0.3057807,-0.032669153,0.43425012,-0.047843836,0.49846658
63,490,2.6938596,-0.14238784,2.0524588,-0.084969066,2.3397534
66,490,1.7714465,-0.098432854,1.4325613,-0.07150094,1.627477
78,490,0.8897835,-0.060195196,0.89615667,-0.01628453,1.0102924
81,490,1.924111,-0.106518805,1.5344859,-0.073455036,1.7468667
83,490,-0.41127223,-0.005846077,0.11695342,-0.0026916976,0.12864617
95,490,1.0511931,-0.06468835,0.9920321,-0.02913335,1.116691
96,490,2.9183245,-0.15230475,2.2025833,-0.089839995,2.5
1,491,2.6532729,-0.14085397,2.0258257,-0.08345079,2.3095205
4,491,2.2658958,-0.12294115,1.765828,-0.07687607,2.0108511
5,491,0.19879673,-0.021702586,0.37542984,-0.031201722,0.41371712
6,491,1.42728,-0.08067637,1.2164207,-0.054554764,1.3721498
7,491,0.629187,-0.05552933,0.71418184,-0.015740156,0.8349283
8,491,1.675276,-0.09356732,1.3697262,-0.0683327,1.557499
12,491,1.1206304,-0.06718103,1.0319198,-0.035586767,1.1621207
14,491,2.0148575,-0.11105295,1.5957019,-0.074346885,1.8158736
30,491,1.4394525,-0.08134085,1.2230178,-0.055879205,1.3783685
34,491,2.5254686,-0.13483071,1.9408678,-0.08092827,2.209023
40,491,2.094627,-0.11485172,1.6507667,-0.0744312,1.8823916
41,491,2.1187081,-0.11605123,1.6659206,-0.07527708,1.8950118
44,491,1.9061359,-0.1054611,1.5228797,-0.072783016,1.7281538
45,491,1.2032694,-0.07074068,1.0803572,-0.041794788,1.213358
58,491,0.31013745,-0.033162754,0.43734786,-0.048022848,0.5015974
63,491,2.7144492,-0.14329891,2.0664785,-0.08505934,2.3521268
66,491,1.7858156,-0.0991926,1.4419947,-0.07191033,1.6417874
78,491,0.89876956,-0.060388654,0.9015537,-0.017083254,1.0154227
81,491,1.9395036,-0.107300825,1.5448003,-0.073743284,1.7634693
83,491,-0.41010007,-0.0058755665,0.11752343,-0.0026978424,0.12899747
95,491,1.0611407,-0.06501127,0.99798083,-0.029766986,1.1172658
96,491,2.9404159,-0.15327522,2.216838,-0.09108915,2.5
1,492,2.6735957,-0.14174952,2.0396576,-0.08359248,2.3166032
4,492,2.283609,-0.123764805,1.7777176,-0.07725236,2.0248022
5,492,0.2025586,-0.022027556,0.3771595,-0.031826254,0.41708198
6,492,1.4394783,-0.08126118,1.2238554,-0.055333886,1.3790382
7,492,0.636358,-0.05570481,0.72032,-0.014689114,0.83943594
8,492,1.6890159,-0.09429154,1.378881,-0.06842947,1.5592114
12,492,1.1309781,-0.067569226,1.0381526,-0.03616298,1.1671122
14,492,2.030864,-0.11184673,1.6063601,-0.074797794,1.831958
30,492,1.4517164,-0.08194032,1.2303892,-0.05685682,1.3896765
34,492,2.5449376,-0.1357006,1.9538586,-0.08143476,2.2291005
40,492,2.1111872,-0.11564551,1.6620809,-0.074455656,1.8922092
41,492,2.1354184,-0.11685724,1.6769829,-0.07587037,1.913711
44,492,1.92141,-0.10623918,1.5327188,-0.07363927,1.7484137
45,492,1.2141014,-0.07119538,1.0866122,-0.042878088,1.2265002
58,492,0.314525,-0.033658985,0.44042206,-0.048312943,0.506161
63,492,2.735178,-0.14421353,2.080328,-0.085548274,2.3698208
66,492,1.800281,-0.09995457,1.4517528,-0.07193697,1.6555033
78,492,0.90780944,-0.060590617,0.90692055,-0.017958052,1.0232552
81,492,1.9550017,-0.10808299,1.5555428,-0.07349323,1.7730609
83,492,-0.40892234,-0.0059053134,0.118075475,-0.0027361752,0.12932219
95,492,1.0711452,-0.06534463,1.0035099,-0.031096172,1.1298722
96,492,2.9626439,-0.15426904,2.2299855,-0.09417634,2.5
1,493,2.6940534,-0.14265239,2.052942,-0.08470872,2.3422
4,493,2.3014414,-0.12459233,1.7897178,-0.0775851,2.0441096
5,493,0.20633835,-0.022358265,0.37899485,-0.0323372,0.41856417
6,493,1.4517502,-0.08185518,1.2312185,-0.05631211,1.3896629
7,493,0.6435897,-0.055871155,0.7263267,-0.0138669405,0.8471365
8,493,1.7028435,-0.09502283,1.3874414,-0.0695495,1.5753175
12,493,1.1413876,-0.06796469,1.0442715,-0.03697283,1.1698714
14,493,2.046979,-0.11264288,1.6173818,-0.07481258,1.8446821
30,493,1.4640552,-0.082548045,1.2380236,-0.057520963,1.4016825
34,493,2.564539,-0.13657247,1.967331,-0.08133773,2.242194
40,493,2.1278596,-0.11644192,1.6732417,-0.07483582,1.9089723
41,493,2.1522422,-0.11766561,1.6885723,-0.07577846,1.9234917
44,493,1.9367865,-0.10702039,1.543295,-0.07348284,1.7564896
45,493,1.2249986,-0.07165719,1.0933591,-0.04327334,1.2349209
58,493,0.31894365,-0.03415801,0.44358194,-0.04854616,0.5105914
63,493,2.756047,-0.14513215,2.0944154,-0.085813835,2.3811018
66,493,1.8148453,-0.10071555,1.4617665,-0.07168687,1.6629854
78,493,0.9169039,-0.06080006,0.9124616,-0.018595394,1.0294538
81,493,1.9706063,-0.10886478,1.5661584,-0.073556855,1.783513
83,493,-0.4077392,-0.0059356457,0.11860887,-0.0028078188,0.13004766
95,493,1.081208,-0.06568722,1.0095515,-0.031686496,1.1352881
96,493,2.984997,-0.15530393,2.2421067,-0.098981105,2.5
1,494,2.714649,-0.14356007,2.0670934,-0.08463763,2.3488843
4,494,2.3193967,-0.12541984,1.8022188,-0.07727686,2.0429208
5,494,0.21013618,-0.022694897,0.38078627,-0.03296618,0.42191222
6,494,1.4640971,-0.08245785,1.2387943,-0.05705329,1.4041101
7,494,0.650882,-0.056028455,0.7324516,-0.012887443,0.8504473
8,494,1.7167598,-0.09576169,1.3965274,-0.069973335,1.5861025
12,494,1.1518565,-0.06837115,1.0501182,-0.03826255,1.1754421
14,494,2.0632045,-0.11343945,1.6284888,-0.07481785,1.8642095
30,494,1.4764721,-0.08316061,1.2459532,-0.05782348,1.4073154
34,494,2.5842745,-0.13744515,1.9807299,-0.081486546,2.2515848
40,494,2.1446457,-0.11723987,1.6847785,-0.074761,1.915857
41,494,2.1691809,-0.11847565,1.6999846,-0.07608127,1.9366947
44,494,1.9522673,-0.10780303,1.5536436,-0.073794484,1.7725447
45,494,1.2359638,-0.07212266,1.1002071,-0.043583144,1.2376713
58,494,0.32339427,-0.034659404,0.4468109,-0.048748463,0.51391757
63,494,2.777055,-0.14605682,2.1082466,-0.08661132,2.3934197
66,494,1.8295083,-0.10147702,1.4715511,-0.071904115,1.6765059
78,494,0.92605394,-0.06101581,0.9180408,-0.019205779,1.0327456
81,494,1.9863168,-0.109648675,1.576721,-0.073821165,1.7990524
83,494,-0.4065506,-0.005966621,0.11915509,-0.002864285,0.13061622
95,494,1.0913308,-0.06603673,1.0155282,-0.03242896,1.138611
1,495,2.7353826,-0.14447343,2.0806432,-0.08562483,2.3661
4,495,2.3374708,-0.12625463,1.8136572,-0.07872219,2.0664892
5,495,0.21395244,-0.023037387,0.38267678,-0.033493377,0.4239617
6,495,1.4765224,-0.08306449,1.2468529,-0.05714402,1.4049406
7,495,0.65823424,-0.056178086,0.7383574,-0.012269392,0.8571452
8,495,1.7307675,-0.09650496,1.4057016,-0.07037407,1.5942594
12,495,1.1623837,-0.068791404,1.055923,-0.039679132,1.1880809
14,495,2.0795445,-0.11423198,1.640182,-0.07404536,1.8657128
30,495,1.4889671,-0.08377876,1.2536788,-0.05853294,1.4168744
34,495,2.6041422,-0.13832343,1.9937853,-0.08229393,2.2764046
40,495,2.161545,-0.11804151,1.6959268,-0.075403385,1.9318612
41,495,2.1862342,-0.11928897,1.7114881,-0.07636794,1.9568545
44,495,1.9678539,-0.10858644,1.5643772,-0.07363477,1.7818235
45,495,1.2469956,-0.07259473,1.1067238,-0.044473767,1.2437232
58,495,0.327877,-0.03516365,0.4500207,-0.049056258,0.51962113
63,495,2.7982004,-0.14699206,2.1219177,-0.08779545,2.4142294
66,495,1.8442705,-0.102239564,1.4815748,-0.07187015,1.6797029
78,495,0.9352587,-0.06123955,0.92343736,-0.02013072,1.0410653
81,495,2.0021348,-0.11043334,1.5876138,-0.073698096,1.8096944
83,495,-0.40535656,-0.0059982003,0.119701356,-0.0029253403,0.13132685
95,495,1.1015121,-0.06639602,1.0212878,-0.033559233,1.1501725
1,496,2.7562528,-0.14539586,2.0944173,-0.08640865,2.3888443
4,496,2.3556645,-0.12709746,1.8259554,-0.07897889,2.0877922
5,496,0.21778753,-0.023385648,0.38456112,-0.034082014,0.42750612
6,496,1.4890249,-0.08367784,1.2543386,-0.05820769,1.411286
7,496,0.6656458,-0.05632128,0.7443147,-0.01159443,0.8629887
8,496,1.7448661,-0.09725421,1.4147608,-0.07106455,1.6101335
12,496,1.1729716,-0.06922208,1.0622171,-0.04040558,1.1972262
14,496,2.0959961,-0.11502481,1.6510739,-0.07462235,1.8838596
30,496,1.5015398,-0.08440391,1.2615091,-0.05917537,1.4231743
34,496,2.6241448,-0.1392037,2.0076694,-0.08196878,2.278231
40,496,2.1785576,-0.1188478,1.707395,-0.07567752,1.947833
41,496,2.2034063,-0.120100945,1.7235943,-0.07585517,1.962489
44,496,1.983547,-0.10937056,1.5749613,-0.07382379,1.7949682
45,496,1.2580922,-0.073076844,1.1131806,-0.045528013,1.2579455
58,496,0.33239275,-0.035670202,0.45339113,-0.04919281,0.5249603
63,496,2.8194852,-0.14793618,2.13607,-0.08838792,2.4363706
66,496,1.8591294,-0.10300754,1.4910489,-0.07279633,1.6987258
78,496,0.9445185,-0.061471008,0.929041,-0.02077053,1.0480528
81,496,2.0180614,-0.1112183,1.598447,-0.07378625,1.8237351
