episode,step,cart_pos,pole_angle,cart_vel,pole_vel,cart_pos_dis,pole_angle_dis,cart_vel_dis,pole_vel_dis,action_idx,action_val,reward,epsilon,q_0,q_1
1128,146,-0.20923888683319092,-0.2166023701429367,0.636125385761261,0.9233113527297974,0,-2,1,7,0,-10.0,0.954026460647583,0.9855053437312414,1.5825710667537456,0.9104329352502787
1137,147,-0.20738917589187622,-0.2144143134355545,-0.15371760725975037,-0.29996776580810547,0,-2,0,-2,0,-10.0,0.9498399496078491,0.9854067931968683,2.310299600380165,1.3340885259221884
1142,148,-0.21311034262180328,-0.22396451234817505,-0.8855527639389038,-1.435561180114746,0,-2,-1,-11,1,10.0,0.9462324380874634,0.9853082525175486,1.6141989407640958,2.4001151131283143
1149,149,-0.2175154685974121,-0.23187828063964844,-0.10003861039876938,-0.28810396790504456,0,-2,0,-2,0,-10.0,0.9417639970779419,0.9852097216922968,2.312612051582711,1.3340885259221884
1155,150,-0.22271126508712769,-0.24132131040096283,-0.8336474299430847,-1.4245457649230957,0,-2,-1,-11,0,-10.0,0.931547224521637,0.9851112007201276,1.6248253795971936,2.4001151131283143
1170,151,-0.23491697013378143,-0.26163479685783386,-1.5100996494293213,-2.473792791366577,0,-2,-2,-20,0,-10.0,0.9147661924362183,0.9850126896000556,0.9581989116261365,1.0831625864017478
1176,152,-0.25356289744377136,-0.29194825887680054,-2.130328416824341,-3.4365179538726807,0,-2,-2,-27,0,-10.0,0.8901762962341309,0.9849141883310956,1.2948042314632122,1.7994367535564426
1183,153,-0.2780870497226715,-0.3313964903354645,-2.695056438446045,-4.313277721405029,0,-3,-3,-35,0,-10.0,0.8562697172164917,0.9848156969122625,-0.41469439587501045,-0.15209031690281227
1194,154,-0.3079323172569275,-0.3791176378726959,-3.2047486305236816,-5.104434967041016,0,-3,-3,-41,1,10.0,-2.178900957107544,0.9847172153425713,-0.19166246378560176,-0.03462348050574222
1204,155,-0.12917998433113098,-0.024351224303245544,0.16320008039474487,-0.14726440608501434,0,0,0,-1,0,-10.0,0.998939573764801,0.9846187436210371,5.561101983336762,4.874262966158982
1218,156,-0.13189871609210968,-0.03256469592452049,-0.601107120513916,-1.3302891254425049,0,0,-1,-11,1,10.0,0.9984835386276245,0.9845202817466749,3.1573840350108515,4.595792603488154
1223,157,-0.13339538872241974,-0.03894192725419998,0.19287049770355225,-0.11080178618431091,0,0,0,-1,0,-10.0,0.9978070259094238,0.9844218297185002,5.695926092673483,4.874262966158982
1232,158,-0.13583360612392426,-0.04682916775345802,-0.5740188360214233,-1.2994455099105835,0,0,-1,-10,1,10.0,0.9971964359283447,0.9843233875355284,2.7177626435908806,5.8612759287169975
1242,159,-0.1370791494846344,-0.05294862389564514,0.21671321988105774,-0.08784183859825134,0,0,0,-1,0,-10.0,0.9963231086730957,0.9842249551967749,5.885162755080854,5.022535418489403
1247,160,-0.13929156959056854,-0.06063716858625412,-0.5521380305290222,-1.2808445692062378,0,0,-1,-10,1,10.0,0.9955618381500244,0.9841265327012553,2.874530529576614,5.915900110074087
1253,161,-0.14033646881580353,-0.06661950796842575,0.23561708629131317,-0.07684938609600067,0,-1,0,-1,0,-10.0,0.9944909811019897,0.9840281200479851,5.621105682081344,4.64380963663023
1261,162,-0.142369344830513,-0.07422268390655518,-0.5346593856811523,-1.2731244564056396,0,-1,-1,-10,0,-10.0,0.9912983775138855,0.9839297172359803,2.8181395023311184,5.535672340997744
1267,163,-0.15177281200885773,-0.09328252822160721,-1.2464890480041504,-2.379984140396118,0,-1,-1,-19,1,10.0,0.9879254102706909,0.9838313242642568,2.032773105285106,2.4901694856677503
1272,164,-0.15948250889778137,-0.10988454520702362,-0.4098440110683441,-1.1095430850982666,0,-1,0,-9,1,10.0,0.9869145154953003,0.9837329411318304,1.1449575182098104,1.680899848491626
1287,165,-0.15920428931713104,-0.11439172178506851,0.36122122406959534,0.05628803372383118,0,-1,0,0,0,-10.0,0.9854153394699097,0.9836345678377172,4.563352483707217,5.563786804813848
1295,166,-0.1600324511528015,-0.12076682597398758,-0.41726455092430115,-1.1545907258987427,0,-1,0,-9,1,10.0,0.984185516834259,0.9835362043809335,1.1449575182098104,1.877554051011216
1306,167,-0.15983502566814423,-0.12575550377368927,0.35279178619384766,0.0065168291330337524,0,-1,0,0,0,-10.0,0.9824112057685852,0.9834378507604954,4.413058678191409,5.563786804813848
1313,168,-0.1607416272163391,-0.13262279331684113,-0.42447128891944885,-1.2025444507598877,0,-1,0,-10,1,10.0,0.9809209108352661,0.9833395069754194,0.5050829613265436,1.5662899948027178
1318,169,-0.16062436997890472,-0.13812704384326935,0.34432452917099,-0.046983808279037476,0,-1,0,0,1,10.0,0.9824190139770508,0.9832411730247218,4.413058678191409,5.630172800933555
1328,170,-0.15315206348896027,-0.13259348273277283,1.055129051208496,1.0189216136932373,0,-1,1,8,1,10.0,0.986350417137146,0.9831428489074193,4.8795162517843504,2.1192704992529974
1334,171,-0.13886141777038574,-0.11683132499456406,1.714896321296692,2.0089690685272217,0,-1,2,16,1,10.0,0.9916220903396606,0.9830445346225286,0.6477340241328806,1.31045579292755
1339,172,-0.11822915822267532,-0.09153075516223907,2.3290517330169678,2.9338629245758057,0,-1,2,23,0,-10.0,0.9950457811355591,0.9829462301690663,2.3369609759942223,1.0677465057042321
1348,173,-0.10020249336957932,-0.07038627564907074,1.4042237997055054,1.4985127449035645,0,-1,1,12,0,-10.0,0.996030867099762,0.9828479355460494,3.3800291573738273,3.3218657729696828
1357,174,-0.09104489535093307,-0.06300105899572372,0.5466217398643494,0.1675763577222824,0,-1,1,1,0,-10.0,0.9953266978263855,0.9827496507524949,0.4269716416556284,1.0599314483673226
1362,175,-0.09010018408298492,-0.06836143136024475,-0.24701401591300964,-1.064402461051941,0,-1,0,-9,0,-10.0,0.9926862716674805,0.9826513757874197,1.397855488578879,1.877554051011216
1367,176,-0.09675077348947525,-0.08552034944295883,-0.9806363582611084,-2.2044014930725098,0,-1,-1,-18,1,10.0,0.9898958206176758,0.982553110649841,2.136427307013188,2.730731292099424
1374,177,-0.10191076993942261,-0.10051954537630081,-0.16308540105819702,-0.9611069560050964,0,-1,0,-8,0,-10.0,0.986376941204071,0.982454855338776,2.361540145037269,2.0304330176901977
1382,178,-0.1077570766210556,-0.11671772599220276,-0.9022914171218872,-2.1113343238830566,0,-1,-1,-17,1,10.0,0.9828559160232544,0.9823566098532421,2.372131516733597,2.9461527546984234
1392,179,-0.1121930256485939,-0.13093547523021698,-0.09477653354406357,-0.8922066688537598,0,-1,0,-7,1,10.0,0.9821655750274658,0.9822583741922568,1.787723267981759,2.5989764779510147
1400,180,-0.10891816765069962,-0.13354553282260895,0.6496539115905762,0.2267855405807495,0,-1,1,2,1,10.0,0.9842612147331238,0.9821601483548376,0.8832406805697672,1.4000823673811722
1405,181,-0.098516546189785,-0.12545444071292877,1.3386108875274658,1.2607868909835815,0,-1,1,10,1,10.0,0.988458514213562,0.982061932340002,5.224811182988965,2.4084666825542764
1416,182,-0.08150285482406616,-0.10743113607168198,1.9785436391830444,2.222557544708252,0,-1,2,18,0,-10.0,0.9913172125816345,0.9819637261467681,2.342144586069307,1.6354007275965134
1425,183,-0.06683553755283356,-0.09318144619464874,1.0799418687820435,0.8272574543952942,0,-1,1,7,1,10.0,0.9937216639518738,0.9818655297741534,3.352779249651023,2.225849463985442
1431,184,-0.05227672681212425,-0.07923571765422821,1.742526888847351,1.831872820854187,0,-1,2,15,0,-10.0,0.9952747821807861,0.981767343221176,0.9632423007494177,1.6107434122636477
1439,185,-0.03987796604633331,-0.06874030828475952,0.8599715232849121,0.46204525232315063,0,-1,1,4,0,-10.0,0.9949069023132324,0.9816691664868539,1.542600530075223,1.2194612916717906
1445,186,-0.035933613777160645,-0.07136590778827667,0.04287536442279816,-0.8064471483230591,0,-1,0,-6,1,10.0,0.9946674704551697,0.9815709995702052,2.335491816784141,2.1361628858773933
1455,187,-0.03129051253199577,-0.0730242058634758,0.7848635911941528,0.32479721307754517,0,-1,1,3,1,10.0,0.9959220886230469,0.9814728424702482,1.6689714969451361,1.5905990069825775
1460,188,-0.01954427734017372,-0.06385867297649384,1.4713692665100098,1.3707305192947388,0,-1,1,11,0,-10.0,0.9966601133346558,0.9813746951860012,4.491340040339019,2.1519323450376087
1466,189,-0.009744344279170036,-0.05779199302196503,0.6085981130599976,0.032254621386528015,0,0,1,0,0,-10.0,0.9958343505859375,0.9812765577164826,0.17753827062108182,0.36277713976105563
1479,190,-0.008205732330679893,-0.0645417794585228,-0.18966838717460632,-1.2064685821533203,0,-1,0,-10,0,-10.0,0.9930852651596069,0.9811784300607109,1.1039158490502836,1.6756028041408195
1489,191,-0.014306427910923958,-0.08315500617027283,-0.927514910697937,-2.3527026176452637,0,-1,-1,-19,1,10.0,0.990067183971405,0.9810803122177049,2.4016122583982806,3.4097744962116763
1494,192,-0.018954813480377197,-0.09966348856687546,-0.11352211236953735,-1.1143357753753662,0,-1,0,-9,0,-10.0,0.9862115383148193,0.9809822041864831,1.5112788048538888,2.5717764041105067
1501,193,-0.024325532838702202,-0.11742430925369263,-0.856287956237793,-2.269990921020508,0,-1,-1,-18,1,10.0,0.982242226600647,0.9808841059660645,2.198261597697284,2.878110932307601
1506,194,-0.02831975184381008,-0.1332583874464035,-0.05210535228252411,-1.0562807321548462,0,-1,0,-8,0,-10.0,0.9773554801940918,0.9807860175554679,2.4950437125947245,2.231486242018536
1513,195,-0.033096086233854294,-0.15048086643218994,-0.7977842092514038,-2.2168335914611816,0,-1,-1,-18,1,10.0,0.9724644422531128,0.9806879389537123,2.2479540661157924,2.985042704829593
1523,196,-0.03656179457902908,-0.1659383773803711,-0.003142997622489929,-1.0282644033432007,0,-1,0,-8,1,10.0,0.9710675477981567,0.9805898701598169,2.4950437125947245,2.5903583385066513
1529,197,-0.0324447862803936,-0.17009544372558594,0.7287493348121643,0.06030374765396118,0,-1,1,0,0,-10.0,0.9687953591346741,0.9804918111728009,0.4686246387087535,0.8872749620492401
1534,198,-0.029735537245869637,-0.17664839327335358,-0.07308494299650192,-1.184888243675232,0,-1,0,-9,0,-10.0,0.961928129196167,0.9803937619916837,1.613483889008948,3.5724357149428214
1545,199,-0.034694816917181015,-0.195120170712471,-0.8134118914604187,-2.3358874320983887,0,-2,-1,-19,0,-10.0,0.9495640993118286,0.9802957226154846,2.215079592968795,1.6537427730918584
1552,200,-0.04671389237046242,-0.22457928955554962,-1.4938310384750366,-3.3946919441223145,0,-2,-1,-27,1,10.0,0.9366763234138489,0.980197693043223,0.04538207352161408,0.3059248394007444
1558,201,-0.056902531534433365,-0.2516418695449829,-0.6587443351745605,-2.1748111248016357,0,-2,-1,-17,1,10.0,0.9286027550697327,0.9800996732739187,2.0721306468352823,2.1067009879042935
1564,202,-0.05915767699480057,-0.2672025263309479,0.10538733005523682,-1.072081208229065,0,-2,0,-9,1,10.0,0.9258497357368469,0.9800016633065913,1.667538009677068,1.4673464249349666
1570,203,-0.05412690341472626,-0.2723053991794586,0.8086243271827698,-0.06593728065490723,0,-2,1,-1,1,10.0,0.9282810688018799,0.9799036631402607,0.4518327363136529,0.3799288948245911
1579,204,-0.042363766580820084,-0.26780378818511963,1.4598170518875122,0.8615283370018005,0,-2,1,7,1,10.0,0.9352850914001465,0.9798056727739467,2.239987980595016,1.1707560249684872
1587,205,-0.02434253878891468,-0.25439122319221497,2.066298484802246,1.7250512838363647,0,-2,2,14,1,10.0,0.945881724357605,0.9797076922066693,0.7632378976086946,0.9091095627574974
1594,206,-0.0004739405994769186,-0.23263338208198547,2.633845806121826,2.536189079284668,0,-2,3,20,0,-10.0,0.9535588622093201,0.9796097214374486,0.2662654924631603,0.10000086350142956
1603,207,0.02056080289185047,-0.21550199389457703,1.702939510345459,1.1020925045013428,0,-2,2,9,1,10.0,0.9601537585258484,0.9795117604653049,0.19705102652587453,0.44501591250417394
1611,208,0.04097649082541466,-0.1996152698993683,2.3020334243774414,1.9739195108413696,0,-2,2,16,0,-10.0,0.9646632671356201,0.9794138092892584,1.074555002431425,0.5658138386857101
1622,209,0.058789435774087906,-0.18798066675662994,1.3886840343475342,0.5615959167480469,0,-2,1,4,0,-10.0,0.9639286994934082,0.9793158679083295,1.2471651790016687,1.0309032699922183
1630,210,0.06783036142587662,-0.189924418926239,0.5398923754692078,-0.7536602020263672,0,-2,1,-6,1,10.0,0.9632214307785034,0.9792179363215386,0.05102645925879479,0.19175599383420272
1636,211,0.07712142914533615,-0.19177736341953278,1.2272804975509644,0.2592483162879944,0,-2,1,2,0,-10.0,0.9613336324691772,0.9791200145279065,1.0175372553746778,1.0304048015396536
1642,212,0.0846179723739624,-0.1966376155614853,0.39090460538864136,-1.0367133617401123,0,-2,0,-8,0,-10.0,0.9542440176010132,0.9790221025264537,1.7771212347474141,1.9756746045970863
1646,213,0.0841129869222641,-0.21390646696090698,-0.38170698285102844,-2.235236644744873,0,-2,0,-18,0,-10.0,0.9411386847496033,0.9789242003162011,0.052197005869352824,0.13659037204223334
1655,214,0.07624060660600662,-0.24261349439620972,-1.0917651653289795,-3.337357521057129,0,-2,-1,-27,1,10.0,0.9274026155471802,0.9788263078961694,0.04538207352161408,0.32689447778537506
1660,215,0.06988189369440079,-0.26943907141685486,-0.29002970457077026,-2.1755075454711914,0,-2,0,-17,1,10.0,0.918593168258667,0.9787284252653798,0.13398087267178438,0.20757769208981575
1668,216,0.07113785296678543,-0.28531894087791443,0.44333627820014954,-1.1266052722930908,0,-2,0,-9,1,10.0,0.9151681661605835,0.9786305524228534,1.8541190964168344,1.516223870377443
1674,217,0.07938490062952042,-0.29125913977622986,1.118072748184204,-0.1707502007484436,0,-2,1,-1,0,-10.0,0.9099027514457703,0.9785326893676111,0.6212862020126825,0.3799288948245911
1684,218,0.08591821789741516,-0.3001621961593628,0.30571991205215454,-1.4147920608520508,0,-2,0,-11,1,10.0,0.9045385718345642,0.9784348360986743,1.378280721068229,1.1682227247826682
1697,219,0.09282859414815903,-0.3089683949947357,0.9872599840164185,-0.4558398425579071,0,-2,1,-4,1,10.0,0.9047366380691528,0.9783369926150645,0.05596083954249856,0.47412883312435233
1703,220,0.10625491291284561,-0.30864763259887695,1.6171622276306152,0.4240739047527313,0,-2,2,3,0,-10.0,0.9027437567710876,0.9782391589158029,0.04513718783855439,0.05608730387037482
1710,221,0.117592953145504,-0.3118594288825989,0.7720181941986084,-0.8646427392959595,0,-2,1,-7,1,10.0,0.9004535675048828,0.9781413349999114,0.09830226520299912,0.24679764019357514
1714,222,0.1289527714252472,-0.31550970673561096,1.4167625904083252,0.035401105880737305,0,-3,1,0,0,-10.0,0.8960149884223938,0.9780435208664114,0.7719795487576802,0.4681867961905372
1722,223,0.13837677240371704,-0.32246705889701843,0.5876910090446472,-1.2276872396469116,0,-3,1,-10,1,10.0,0.8913076519966125,0.9779457165143248,-0.054726278185844426,0.05396076770705586
1731,224,0.14795736968517303,-0.3296853005886078,1.2434533834457397,-0.3167193830013275,0,-3,1,-3,0,-10.0,0.8843899965286255,0.9778479219426734,0.35736308985857435,0.3797188284345995
1739,225,0.1557377129793167,-0.3400147557258606,0.43032750487327576,-1.552530288696289,0,-3,0,-12,1,10.0,0.8771705627441406,0.9777501371504792,0.31107777196915265,0.5408173264544613
1745,226,0.1637886017560959,-0.3504701852798462,1.0935745239257812,-0.6393516659736633,0,-3,1,-5,1,10.0,0.8759201765060425,0.9776523621367642,-0.2017662663854733,0.17301764626277127
1757,227,0.17817729711532593,-0.3522495627403259,1.706186056137085,0.19627684354782104,0,-3,2,2,1,10.0,0.8802601099014282,0.9775545969005506,0.04734512503423873,0.0823499181866646
1770,228,0.19844402372837067,-0.34603461623191833,2.275571584701538,0.9692604541778564,0,-3,2,8,1,10.0,0.8895263671875,0.9774568414408605,0.0720762645526876,0.22742012009031617
1779,229,0.2241944670677185,-0.33237573504447937,2.8077569007873535,1.6916395425796509,0,-3,3,14,0,-10.0,0.8953325152397156,0.9773590957567164,0.044766625761985784,0.04390667080879212
1787,230,0.24700087308883667,-0.32352352142333984,1.884401559829712,0.2940364181995392,0,-3,2,2,1,10.0,0.8999536037445068,0.9772613598471408,0.04734512503423873,0.13143238092546555
1793,231,0.269016832113266,-0.31630101799964905,2.4476115703582764,1.0705169439315796,0,-3,2,9,1,10.0,0.9090383052825928,0.9771636337111561,0.10148379108404867,0.36072941084486865
1803,232,0.2964564859867096,-0.3015986382961273,2.9738619327545166,1.7964030504226685,0,-2,3,14,1,10.0,0.921675980091095,0.977065917347785,0.0,0.09506569297151735
1809,233,0.328978955745697,-0.2798643410205841,3.467730760574341,2.480788230895996,0,-2,3,20,1,10.0,0.9367631673812866,0.9769682107560502,0.2662654924631603,0.18544461214741914
1817,234,0.3662818968296051,-0.25146934390068054,3.9326705932617188,3.130500555038452,0,-2,4,25,0,-10.0,0.9475011825561523,0.9768705139349746,0.04737505912780762,0.0
1828,235,0.3998062014579773,-0.22912627458572388,2.9128923416137695,1.5665842294692993,0,-2,3,13,0,-10.0,0.9507603049278259,0.9767728268835811,0.0475380152463913,0.0
1834,236,0.42349281907081604,-0.2219003438949585,1.958921194076538,0.09772294759750366,0,-2,2,1,1,10.0,0.9532318115234375,0.9766751496008927,0.0,0.04766159057617188
1844,237,0.4463450312614441,-0.21625958383083344,2.5365378856658936,0.9342653155326843,0,-2,3,7,0,-10.0,0.953707754611969,0.9765774820859326,0.04768538773059845,0.0
1857,238,0.4664066731929779,-0.21515639126300812,1.6073890924453735,-0.49907296895980835,0,-2,2,-4,0,-10.0,0.9481074213981628,0.9764798243377241,0.047405371069908143,0.0
1867,239,0.47756528854370117,-0.22779951989650726,0.7470260858535767,-1.8281925916671753,0,-2,1,-15,1,10.0,0.9420786499977112,0.9763821763552903,0.0,0.047103932499885565
1872,240,0.4888089895248413,-0.24066847562789917,1.413153052330017,-0.8621068596839905,0,-2,1,-7,1,10.0,0.9402876496315002,0.9762845381376548,0.09830226520299912,0.26913225865579266
1877,241,0.5064100623130798,-0.24436123669147491,2.026965856552124,0.021371230483055115,1,-2,2,0,1,10.0,0.9425843358039856,0.976186909683841,0.0,0.051812591749429704
1885,242,0.5298888683319092,-0.23961573839187622,2.595472574234009,0.8362870812416077,1,-2,3,7,0,-10.0,0.9426490068435669,0.9760892909928727,0.0897085863351822,0.0
1894,243,0.5505359768867493,-0.23948067426681519,1.6659806966781616,-0.5934224724769592,1,-2,2,-5,1,10.0,0.9420921802520752,0.9759916820637734,0.0,0.047104609012603764
1903,244,0.5705604553222656,-0.2406403124332428,2.261507511138916,0.26329222321510315,1,-2,2,2,1,10.0,0.9454290866851807,0.975894082895567,0.0,0.047271454334259035
1911,245,0.5962929129600525,-0.23360416293144226,2.813837766647339,1.0554559230804443,1,-2,3,8,0,-10.0,0.9464424252510071,0.9757964934872775,0.04732212126255036,0.0
1916,246,0.6190289258956909,-0.23142513632774353,1.867423176765442,-0.40092137455940247,1,-2,2,-3,0,-10.0,0.940843403339386,0.9756989138379287,0.05157674815952778,0.0
1923,247,0.6326920986175537,-0.2432212233543396,0.9904540181159973,-1.7525919675827026,1,-2,1,-14,1,10.0,0.9346928000450134,0.975601343946545,0.0,0.13952561390995982
1932,248,0.6462494730949402,-0.2555526793003082,1.635668396949768,-0.823775589466095,1,-2,2,-7,0,-10.0,0.9263560175895691,0.9755037838121503,0.09603198670744896,0.0
